LOCID,LOC_with_putative_gene_name
LOC121427246,LOC121427246:Ptpn6/11
LOC121427247,LOC121427247:Kiaa0406L
LOC121427241,LOC121427241:Rer1h
LOC121427742,LOC121427742:Riz
LOC121427614,LOC121427614:Ap2m1
LOC121427354,LOC121427354:Pi3kp110-1
LOC121427806,LOC121427806:Necap1
LOC121427316,LOC121427316:Hypp-515
LOC121427317,LOC121427317:Hypp-1013
LOC121427717,LOC121427717:Fem1bL
LOC121427212,LOC121427212:Rap1gap
LOC121428004,LOC121428004
LOC121428950,LOC121428950:Cep110L-2
LOC121428611,LOC121428611:Cep110L-2
LOC121429228,LOC121429228:Cep110L-2
LOC121428666,LOC121428666:Pin1
LOC121428621,LOC121428621:CkIIbi1
LOC121428371,LOC121428371:Stom-5
LOC121428960,LOC121428960:Dbf4L
LOC121428875,LOC121428875:Fkbp4L
LOC121428551,LOC121428551:Hypp-505
LOC121429165,LOC121429165:Mif6
LOC121429164,LOC121429164:none
LOC121428751,LOC121428751:Slc31a1-1
LOC121428575,LOC121428575:Cdk9
LOC121428663,LOC121428663:Kat
LOC121428961,LOC121428961:Xab2
LOC121428914,LOC121428914:Xab2
LOC121428330,LOC121428330:Hypp-2099
LOC121429270,LOC121429270:Srcr143
LOC121429310,LOC121429310:Zzz3L
LOC121429311,LOC121429311:Btbd8
LOC121428331,LOC121428331:Ralgps1
LOC121428962,LOC121428962:Slc31a1-1
LOC121428472,LOC121428472:Atp13a1
LOC121428700,LOC121428700:Anapc2
LOC121428963,LOC121428963:Pappa-2
LOC121428815,LOC121428815:GtpbpL1
LOC121428831,LOC121428831:C6orf134
LOC121428314,LOC121428314:Sult1c4
LOC121428535,LOC121428535:Slc6a5-2
LOC121428558,LOC121428558:Pmpca
LOC121428385,LOC121428385:Sh3glb1
LOC121428513,LOC121428513:Maoa-2
LOC121428380,LOC121428380:Tmem20-2
LOC121428450,LOC121428450:none
LOC121428765,LOC121428765:Surf1
LOC121428761,LOC121428761:Inpp5e
LOC121428446,LOC121428446:none
LOC121428557,LOC121428557:Hypp-65
LOC121428956,LOC121428956:NatL-1
LOC121428523,LOC121428523:Ddx31
LOC121428524,LOC121428524:none
LOC121428533,LOC121428533:Diablo
LOC121428849,LOC121428849:RdbpL
LOC121428594,LOC121428594:AccsL
LOC121429059,LOC121429059:AccsL
LOC121428768,LOC121428768:Gemin4L
LOC121428913,LOC121428913:Pigc
LOC121428970,LOC121428970:none
LOC121429196,LOC121429196:HnmtL-2
LOC121429185,LOC121429185:6Afcol
LOC121428398,LOC121428398:Psmb1
LOC121428746,LOC121428746:Coq4-1
LOC121428882,LOC121428882:Exosc2
LOC121428459,LOC121428459:Hsp702A
LOC121428972,LOC121428972:Smyd3-3
LOC121429265,LOC121429265:none
LOC121429264,LOC121429264:Hypp-2955
LOC121428504,LOC121428504:Ccdc151
LOC121429281,LOC121429281:Vav
LOC121429150,LOC121429150:Abcc5j
LOC121429151,LOC121429151:Aldh9a1
LOC121428817,LOC121428817:Nek7
LOC121428840,LOC121428840:Slsp-1
LOC121428883,LOC121428883:Slc16a12L-18
LOC121428730,LOC121428730:Cry2
LOC121428603,LOC121428603:Pigk
LOC121428604,LOC121428604:none
LOC121429009,LOC121429009:NA
LOC121429056,LOC121429056:LamB2Lf
LOC121428978,LOC121428978:Lamg1f
LOC121429227,LOC121429227:Pema/Srcr
LOC121429133,LOC121429133:Hypp-1459
LOC121428834,LOC121428834:none
LOC447795,LOC447795:Notch
LOC121429115,LOC121429115:Dpp7
LOC121428969,LOC121428969:Hypp-2156
LOC121429147,LOC121429147:Pbx-1
LOC121428689,LOC121428689:Mapkap1
LOC121429143,LOC121429143:Neog/DccL
LOC121428572,LOC121428572:none
LOC121428816,LOC121428816:Z423
LOC121428764,LOC121428764:Zdhhc24
LOC121429022,LOC121429022:Cchcr1
LOC121429021,LOC121429021:Atp6v0a1-1
LOC121428912,LOC121428912:Nmral1-2
LOC121428704,LOC121428704:C9orf117-1
LOC121428814,LOC121428814:Golga1L
LOC121429220,LOC121429220:Hypp-468
LOC121428499,LOC121428499:Gabbr1-4
LOC121428498,LOC121428498:Hnmt-1
LOC121428707,LOC121428707:Atp6v1g3
LOC121429262,LOC121429262:RgL1
LOC121428491,LOC121428491:Skiv2l
LOC121428531,LOC121428531:Whrn
LOC121428908,LOC121428908:Nr2e6
LOC121428344,LOC121428344:Fmo3
LOC121428733,LOC121428733:Hebp2L3
LOC121428543,LOC121428543:Dr1
LOC121428544,LOC121428544:Isca1
LOC121429219,LOC121429219:Bcar3
LOC121428885,LOC121428885:none
LOC121428678,LOC121428678:Uox
LOC121429181,LOC121429181:none
LOC121429229,LOC121429229:Slc16a4-2
LOC121428576,LOC121428576:Hypp-576
LOC121428620,LOC121428620:Abcf1
LOC121428830,LOC121428830:Uchl5
LOC121428996,LOC121428996:Colf-13
LOC121428828,LOC121428828:Alad-1
LOC121428749,LOC121428749:MucA
LOC121429000,LOC121429000:MucA
LOC121428932,LOC121428932
LOC121429099,LOC121429099:none
LOC121429249,LOC121429249:Slc44a2-2
LOC121429244,LOC121429244:Slc44a2
LOC121428667,LOC121428667:Mettl13
LOC121428329,LOC121428329:Gtf2b
LOC121428477,LOC121428477:Unc44-229
LOC121428672,LOC121428672:Grf
LOC121429320,LOC121429320:Smg7
LOC121428387,LOC121428387:C1orf125L
LOC121428492,LOC121428492:Prpf38b
LOC121428509,LOC121428509:Ass
LOC121428362,LOC121428362:Slc25a25
LOC121428484,LOC121428484:Znrd1
LOC121428483,LOC121428483:Hsd17b7
LOC121428743,LOC121428743:Hypp-2514
LOC121428321,LOC121428321:Abcc4d
LOC121428792,LOC121428792:Gapvd1
LOC445810,LOC445810:Dnm2
LOC121428896,LOC121428896:NA
LOC121429324,LOC121429324:Fmo2
LOC121428395,LOC121428395:Psmd5
LOC121428345,LOC121428345:Hypp-259
LOC121428819,LOC121428819:Hypp-1185
LOC121428787,LOC121428787:Ddr
LOC121429254,LOC121429254:Rabl6
LOC121429255,LOC121429255:Acbd6
LOC121428657,LOC121428657
LOC121428659,LOC121428659
LOC121429221,LOC121429221:Ddx58-2
LOC121428864,LOC121428864:Slc6a5-1
LOC121428745,LOC121428745:Hypp-544
LOC121428782,LOC121428782:NA
LOC121428905,LOC121428905:Dusp12
LOC121428552,LOC121428552:Fam69a
LOC121428565,LOC121428565:Lmlm-2
LOC121429156,LOC121429156:Lmlm
LOC121428474,LOC121428474:Cobra1
LOC121429045,LOC121429045
LOC121428780,LOC121428780:Stt3hb
LOC121428357,LOC121428357:Tesk
LOC121428957,LOC121428957:Ubr4
LOC121428846,LOC121428846:Slc39a7
LOC121428942,LOC121428942:Trex2L
LOC121428766,LOC121428766:NA
LOC121428895,LOC121428895:Trex2
LOC121428893,LOC121428893:AT
LOC121428518,LOC121428518:Fubp1
LOC121428488,LOC121428488:Csmd3L
LOC121428879,LOC121428879:Ccp
LOC121428644,LOC121428644:Gclm
LOC121428607,LOC121428607:Elovl6-4
LOC121429193,LOC121429193:Slc31a1
LOC121429173,LOC121429173:Slc31a1
LOC121429012,LOC121429012:TrypL
LOC121428573,LOC121428573:Cdc7
LOC121428567,LOC121428567:Ap3m1-1
LOC121429236,LOC121429236:Nubpl
LOC121428694,LOC121428694:Unk-3
LOC121428757,LOC121428757
LOC121429114,LOC121429114:none
LOC121428928,LOC121428928:Zgpat
LOC121428798,LOC121428798:Sec22-1
LOC121428795,LOC121428795:Prpf4
LOC121428797,LOC121428797:Rsb66L
LOC121428530,LOC121428530:Zdhhc12
LOC121428495,LOC121428495:Slc16a4L-1
LOC121429158,LOC121429158:none
LOC121429273,LOC121429273:Slc16a4L-1
LOC121428548,LOC121428548:NA
LOC121428823,LOC121428823:none
LOC121428540,LOC121428540:Hypp-10
LOC121428541,LOC121428541:none
LOC121428897,LOC121428897:Yp303
LOC121428836,LOC121428836:Hypp-2953
LOC121428447,LOC121428447:Hypp-2953
LOC121428516,LOC121428516:none
LOC121429027,LOC121429027:Dhx16-1
LOC121428688,LOC121428688:Hypp-1751
LOC121428687,LOC121428687:Odf2
LOC121428510,LOC121428510:none
LOC121428569,LOC121428569:Crat
LOC121429187,LOC121429187:NA
LOC121428514,LOC121428514:Dolpp1
LOC121428465,LOC121428465:Hypp-1152
LOC121428561,LOC121428561:Scai
LOC121428869,LOC121428869:Nup214L
LOC121429035,LOC121429035:Fam78a
ribo-LOC121428872,ribo-LOC121428872:Rpl28
LOC121428881,LOC121428881:Hypp-2938
LOC121428525,LOC121428525:Sep15
LOC121429090,LOC121429090:Aldh9a1
LOC121428503,LOC121428503:Fpgs-2
LOC121428582,LOC121428582:Gpr107
LOC121428778,LOC121428778:Hsp701D
LOC121429339,LOC121429339:Kap
LOC121428312,LOC121428312:CskaI
LOC121428399,LOC121428399:CplcaIIb
LOC121428354,LOC121428354:Z364
LOC121429029,LOC121429029:Hypp-3042
LOC121428892,LOC121428892:Ogg1
LOC121429019,LOC121429019:Dhps-1
LOC121428900,LOC121428900:Hypp-3125
LOC121428598,LOC121428598:Ppp2r4
LOC121429030,LOC121429030:none
LOC121428646,LOC121428646:C9orf114
LOC121429336,LOC121429336:Trim45
LOC121429338,LOC121429338:Gtf2h4
LOC121429247,LOC121429247:none
LOC121428405,LOC121428405:Golga2
LOC121429222,LOC121429222:none
LOC121428457,LOC121428457:Man1b1-1
LOC121428866,LOC121428866:Chst3L-5
LOC121428599,LOC121428599:Daxx
LOC121429032,LOC121429032:PolppL-61
LOC121428521,LOC121428521:Fam73b-1
LOC121428480,LOC121428480:Acadm
LOC121429274,LOC121429274:Map2k7
LOC121428396,LOC121428396:Usp14
LOC121428934,LOC121428934:Sara/Ny/SAR41
ribo-LOC121428937,ribo-LOC121428937:Rpl5
LOC121428938,LOC121428938:Scyl3
LOC121429129,LOC121429129:Drd2aL
LOC121428752,LOC121428752:Mfsd6L
LOC121428577,LOC121428577:CspeN1a
LOC121428915,LOC121428915:Clip170ph
LOC121428916,LOC121428916:Tor1A
LOC121428806,LOC121428806:none
LOC121428808,LOC121428808:Agpat1-2
LOC121428874,LOC121428874:none
LOC121429166,LOC121429166:Rapgef1
LOC121429107,LOC121429107:none
LOC121428466,LOC121428466:Hypp-2003
LOC121428597,LOC121428597:Usp20L
LOC121429280,LOC121429280:none
LOC121428679,LOC121428679:none
LOC121428388,LOC121428388:Cdc73
LOC121428462,LOC121428462:Ppp6c-1
LOC121429046,LOC121429046
LOC121428461,LOC121428461:Trove2
LOC121428824,LOC121428824:Fn3f-47
LOC121428825,LOC121428825:Bat5
LOC121428769,LOC121428769:Dvb12
LOC121428619,LOC121428619:NA
LOC121429253,LOC121429253:none
LOC121428676,LOC121428676:Glmn
LOC121428586,LOC121428586:Gtf3c5
LOC121428580,LOC121428580:none
LOC121428665,LOC121428665:Hypp-2740
LOC121428585,LOC121428585:Psmb7
LOC121428583,LOC121428583:Kif14L2
LOC121428721,LOC121428721:Qsox1
LOC121429051,LOC121429051:Trpc5
LOC121429052,LOC121429052:Trpc5
LOC121428682,LOC121428682:Trpc5-7
LOC121429117,LOC121429117:Stx6
LOC121428318,LOC121428318:Rc3h2
LOC121428319,LOC121428319:Surf6L
LOC121428654,LOC121428654:none
LOC121428508,LOC121428508:Ttll11-1
LOC121429083,LOC121429083:none
LOC121428631,LOC121428631
LOC121429167,LOC121429167:Hypp-361
LOC121429198,LOC121429198:SelcysL
LOC121429199,LOC121429199:NA
LOC121428994,LOC121428994:Pla2g4b
LOC121429268,LOC121429268:Siat7b
LOC121429057,LOC121429057:Rxr
LOC121428767,LOC121428767:Rpap2
LOC121428755,LOC121428755:Mmp1/3L1
LOC121428753,LOC121428753:Kcnt1
LOC121428906,LOC121428906:Agpat1-3
LOC121429136,LOC121429136:Cenpe
LOC121429138,LOC121429138:Glul
LOC121428944,LOC121428944:Apc5
LOC121428722,LOC121428722:Phyhd1-2
LOC121429113,LOC121429113:Wdr38
LOC121428397,LOC121428397:Tgfbr3
LOC121429283,LOC121429283:NA
LOC121428821,LOC121428821:NA
LOC121429062,LOC121429062
LOC121429088,LOC121429088:Wdr38
LOC121429063,LOC121429063:NA
LOC121428954,LOC121428954
LOC121428373,LOC121428373:Rgs3
LOC121428636,LOC121428636:Rgs3
LOC121428686,LOC121428686:NA
LOC121429139,LOC121429139:Hypp-97
LOC121428854,LOC121428854:Atp6v0a1
ribo-LOC121428855,ribo-LOC121428855:Rpl7a
LOC121428507,LOC121428507:Hypp-235
LOC121428800,LOC121428800:Hypp-2272
LOC121429305,LOC121429305:Hypp-97
LOC121429304,LOC121429304:Hypp-97
LOC121429272,LOC121429272:Atp6v0a1
ribo-LOC121428698,ribo-LOC121428698:Rpl7a
LOC121428692,LOC121428692:Hypp-2272
LOC121429328,LOC121429328:none
LOC121429184,LOC121429184:none
LOC121428887,LOC121428887:Trubh2
LOC121429288,LOC121429288:Ncf2l
LOC121429069,LOC121429069:Hs2St
LOC121429282,LOC121429282:Hs2St
LOC121428639,LOC121428639:Neu1
LOC121429070,LOC121429070:Fkbp15-2
LOC121429071,LOC121429071:Fkbp15
LOC121428482,LOC121428482:none
LOC121429292,LOC121429292:Mif7
LOC121429135,LOC121429135:Pofut1L3
LOC121428723,LOC121428723:Pofut1L3
LOC121428738,LOC121428738:Hsat
LOC121428496,LOC121428496:none
LOC121428891,LOC121428891:Glyt-5
LOC121429188,LOC121429188:Rdh
LOC121428958,LOC121428958:C3orf37L
LOC121429204,LOC121429204:Rnase3l
LOC121428452,LOC121428452:Hypp-537
LOC121428355,LOC121428355:Edem3
LOC121428410,LOC121428410:Abl
LOC121429239,LOC121429239:Bbox1-2
LOC121428898,LOC121428898:Slc6a5
LOC121428633,LOC121428633:Atp6v1g3
LOC121429234,LOC121429234:Hypp-1086
LOC121428861,LOC121428861:AdamtsL
LOC121428469,LOC121428469:Cg15216pa
LOC121428930,LOC121428930:Hebp2L1
LOC121429176,LOC121429176:Hebp2L1
LOC121429020,LOC121429020:Amy-9
LOC121428341,LOC121428341:Set
LOC121428497,LOC121428497:Hypp-1006
LOC121428520,LOC121428520:Ccdc105
LOC121428656,LOC121428656:Lrsam1
LOC121428788,LOC121428788:Myp
LOC121428471,LOC121428471:Evi5
LOC121428907,LOC121428907:Ociad1
LOC121428650,LOC121428650:Myd88L1
LOC121428974,LOC121428974:Scy1L1bp1
LOC121428728,LOC121428728:Wdr46
LOC121429125,LOC121429125:Unk-39
LOC121428925,LOC121428925:Nvd
LOC121428486,LOC121428486:Rabggtb
LOC121428487,LOC121428487:NA
LOC121428555,LOC121428555:Ccdc105
LOC121428786,LOC121428786:Lrsam1
LOC121429293,LOC121429293:Evi5
LOC121429294,LOC121429294:Ociad1
LOC121429243,LOC121429243:Scy1L1bp1
LOC121429186,LOC121429186:Wdr46
LOC121428635,LOC121428635:Nvd
LOC121428334,LOC121428334:Rabggtb
LOC121428335,LOC121428335:NA
LOC121429319,LOC121429319:HpcaL1
LOC121428370,LOC121428370:HpcaL1
LOC121428720,LOC121428720:Atf6
LOC121428369,LOC121428369:Stxbp1
LOC121428711,LOC121428711:none
LOC121428701,LOC121428701:PolE3
LOC121428616,LOC121428616:Garnl3
LOC121428382,LOC121428382:Tm2d2-1
LOC121428383,LOC121428383:Agapd
LOC121428479,LOC121428479:Ak
LOC446158,LOC446158:Yp303
LOC121428867,LOC121428867:Mif4
LOC121428606,LOC121428606:Maoa-5
LOC121428794,LOC121428794:Brd
LOC121428696,LOC121428696
LOC121429189,LOC121429189:NA
LOC121428589,LOC121428589:CcLta1
LOC121428511,LOC121428511:Fnbp1l-1
LOC121428681,LOC121428681:none
LOC121429153,LOC121429153:Hypp-2704
LOC121428563,LOC121428563:Prei4L
LOC121428528,LOC121428528:Pks1
LOC121428529,LOC121428529:Lamg1
LOC121428684,LOC121428684:none
LOC121428339,LOC121428339:ChbpL-2
LOC121429231,LOC121429231:none
LOC121429141,LOC121429141:none
LOC121428601,LOC121428601:Sgk071L2
LOC121429200,LOC121429200:none
LOC121428674,LOC121428674:Ppan
LOC121429042,LOC121429042:Slc27a1
LOC121428717,LOC121428717:none
LOC121428718,LOC121428718:Surf5
LOC121428610,LOC121428610:Tsc1L
LOC121428617,LOC121428617:Ags
LOC121428542,LOC121428542:Utp6L
LOC121428858,LOC121428858:Gabbr1-1
LOC121428739,LOC121428739:Ppp1r10
ribo-LOC121428848,ribo-LOC121428848:none
LOC121428737,LOC121428737:Lhx2-1
LOC121428763,LOC121428763:Ndor1
LOC121429132,LOC121429132:Mfsd6l-1
LOC121428400,LOC121428400:none
ribo-LOC121428403,ribo-LOC121428403:Rps18
LOC121428481,LOC121428481:Foxred1
LOC121428389,LOC121428389:Hypp-641
LOC121429120,LOC121429120:PnpLa7
LOC121429121,LOC121429121
LOC121429145,LOC121429145:Rab14
LOC121429260,LOC121429260:Slc25a26-2
LOC121429106,LOC121429106:SelcysL
LOC121428939,LOC121428939:Abca2-1
LOC121429064,LOC121429064:Hsd17b8
LOC121428547,LOC121428547:none
LOC121428593,LOC121428593:Tirc3
LOC121428532,LOC121428532:Tirc3
LOC121428785,LOC121428785:Fos
LOC121428946,LOC121428946:AccsL
LOC121428729,LOC121428729:Tor3aL
LOC121428758,LOC121428758:Prdx6
LOC121428473,LOC121428473:Tnni3k-1
LOC121428651,LOC121428651:Pip5kl1
LOC121428629,LOC121428629:Iunh
LOC121428600,LOC121428600:Fam20b
LOC121428783,LOC121428783:Fam20b
LOC121429217,LOC121429217:Spcat3l
LOC121428791,LOC121428791:C9orf78l
LOC121428740,LOC121428740:Nfkbil1L
LOC121428923,LOC121428923:Itpa
LOC121428943,LOC121428943:none
LOC121428550,LOC121428550:Nup188
LOC121428637,LOC121428637:Pkn
LOC121429275,LOC121429275:Wdr47
LOC121428889,LOC121428889:Actr5h
LOC121428566,LOC121428566:Uck2
LOC121428625,LOC121428625:Pomt1
LOC121428626,LOC121428626:Gt
LOC121428515,LOC121428515:Dennd1a
LOC121428902,LOC121428902:Kis
LOC121429178,LOC121429178:none
LOC121428430,LOC121428430:Fcolf-2
LOC121428554,LOC121428554:Rfwd2
LOC121429100,LOC121429100:Imp3
LOC121429102,LOC121429102:none
LOC121429101,LOC121429101:Med27
LOC121429103,LOC121429103:Ivnslabp
LOC121428670,LOC121428670:Glipr2L
LOC121428705,LOC121428705:Ttc16
LOC121428367,LOC121428367:none
LOC121428368,LOC121428368:none
LOC121428929,LOC121428929:Fbxw5
LOC121429313,LOC121429313:Gpr133L-4
LOC121429197,LOC121429197:Tbc1d2bL2
LOC121428652,LOC121428652:Flot1
LOC121428653,LOC121428653:Ppt2
LOC121428432,LOC121428432:Gbf1L
LOC121428433,LOC121428433:Gbf1L
LOC121429183,LOC121429183:Fmo5-3
LOC121428642,LOC121428642:Kiaa1529L
LOC121428641,LOC121428641:C3-2
LOC121428802,LOC121428802:Brd
LOC121428526,LOC121428526
LOC121428564,LOC121428564:Rabgap1-1
LOC121428789,LOC121428789:Rabgap1
LOC121428441,LOC121428441:Astrnph
LOC121428781,LOC121428781:Nelf
LOC121429096,LOC121429096:Hypp-2192
LOC121429097,LOC121429097:none
LOC121429095,LOC121429095:Hypp-97
LOC121429214,LOC121429214:TorlaipL
LOC121428822,LOC121428822:Tor1
LOC121429194,LOC121429194:Hypp-112
LOC121428338,LOC121428338:NA
LOC121428467,LOC121428467:Cercam
LOC121429044,LOC121429044:Ebr1
LOC121428579,LOC121428579:Surf4
LOC121428377,LOC121428377:none
ribo-LOC121428378,ribo-LOC121428378:Rpl35
LOC121428304,LOC121428304:Traf1-1
LOC121428680,LOC121428680:Awh
LOC121428890,LOC121428890:Tbc1d13
LOC121428316,LOC121428316:Hypp-3078
LOC121428857,LOC121428857:Fam166b
LOC121428843,LOC121428843:Slc16a14L-2
LOC121428774,LOC121428774:C1orf112L
LOC121428773,LOC121428773:Dnamth
LOC121428675,LOC121428675:AknaL
LOC121428829,LOC121428829:Zer1
LOC121428490,LOC121428490
ribo-LOC121428725,ribo-LOC121428725:Mrps2l-1
LOC121428724,LOC121428724:IunhL-2
LOC121428669,LOC121428669:NA
LOC121428562,LOC121428562:Eif3s4
LOC121428343,LOC121428343:Bat3
LOC121428538,LOC121428538:Hypp-2835
LOC121428732,LOC121428732:Hypp-2751
LOC121429168,LOC121429168:NA
LOC121428677,LOC121428677:Sardh-1
LOC121428571,LOC121428571:none
LOC121428570,LOC121428570:Bat1
LOC121428643,LOC121428643:Ptges2
LOC121428699,LOC121428699:Ints5
LOC121428693,LOC121428693
LOC121428455,LOC121428455:RasaL2
LOC121428463,LOC121428463:Dab2ip
LOC121429207,LOC121429207:NA
LOC121428559,LOC121428559:Dis
LOC121429108,LOC121429108:Tatdn2L
LOC121429585,LOC121429585:AchE
LOC121429773,LOC121429773:Pitpna-1
LOC121429896,LOC121429896:Phgdhl1
LOC121429598,LOC121429598:Lrr/Gpcr
LOC121429615,LOC121429615:SerpL1
LOC121429722,LOC121429722:Pdcd10
LOC121430120,LOC121430120:KmanL
LOC121429509,LOC121429509:Rb
LOC121429697,LOC121429697:none
LOC121429832,LOC121429832:Tppp3
LOC121429974,LOC121429974:Bcs1L
LOC121429827,LOC121429827:Smp3
LOC121430149,LOC121430149:Gpc1246
LOC121430115,LOC121430115:Wdr79
LOC121429951,LOC121429951:Mpi
LOC121430094,LOC121430094:Phca
LOC121429718,LOC121429718:C5orf34L
LOC121430096,LOC121430096:Slc2a1
LOC121430370,LOC121430370
LOC121429954,LOC121429954:Snx13
LOC121429631,LOC121429631:Hypp-2690
LOC121430362,LOC121430362:Hypp-2690
LOC121429820,LOC121429820:none
LOC121430195,LOC121430195:Kiaa1731L
LOC121429812,LOC121429812:Commd2
LOC121429847,LOC121429847:Lhfp
LOC121429467,LOC121429467:Cycb3
LOC121430126,LOC121430126:Il1ap
LOC121430297,LOC121430297:Taf6
LOC121430298,LOC121430298:Mapko1
LOC121429731,LOC121429731:Uvrag
LOC121430074,LOC121430074:Ttc14L
LOC121429920,LOC121429920:Blzf1
LOC121429836,LOC121429836:Z137
LOC121429745,LOC121429745:Ascc1
LOC121429837,LOC121429837:FarpL-1
LOC121429438,LOC121429438:Fn3-1
LOC121429422,LOC121429422:Ranbp2L
LOC121429784,LOC121429784:Ranbp2L-4
LOC121429801,LOC121429801:NA
LOC121430038,LOC121430038:Paox-1
LOC121429831,LOC121429831:Pin4
LOC121429430,LOC121429430:Schip1
LOC121429881,LOC121429881:Pold3
LOC121430049,LOC121430049:Hypp-1634
LOC121429818,LOC121429818:Unc44-293
LOC121429978,LOC121429978:Ppm1l
LOC121429854,LOC121429854:Upf3
LOC121430168,LOC121430168:Pelp1
LOC121429590,LOC121429590:Hypp-1024
LOC121430310,LOC121430310:Hypp-3098
LOC121429644,LOC121429644
LOC121429542,LOC121429542:Mbnl1
LOC121430098,LOC121430098:Cxorf58
LOC121430048,LOC121430048:Thap4
LOC121429819,LOC121429819:NA
LOC121430039,LOC121430039:Aplysia/Adp/Ribcyc
LOC121430052,LOC121430052:Slc16a14-5
LOC121430018,LOC121430018:Slc16a7L-1
LOC121429774,LOC121429774:Sned1-3
LOC121430176,LOC121430176:Sned1-3
LOC121430145,LOC121430145:Spry1
LOC121430361,LOC121430361:Gpr161
LOC121429815,LOC121429815:none
LOC121430180,LOC121430180:Lrp6L-3
LOC121429776,LOC121429776
LOC121429913,LOC121429913:Vash2
LOC121430246,LOC121430246:Iws1
LOC121429386,LOC121429386:Atg4hb
LOC121430340,LOC121430340:Atp11-2
LOC121429976,LOC121429976:Hypp-2151
LOC121429501,LOC121429501:Hypp-3051
LOC121429729,LOC121429729:none
LOC121429483,LOC121429483:Mcf2l
LOC121429672,LOC121429672:Fut-2
LOC121429600,LOC121429600:EhH2b-68
LOC121429901,LOC121429901:Acot9
LOC121430305,LOC121430305:none
LOC121430411,LOC121430411:Rab6
LOC121429662,LOC121429662:Gal3st1
ribo-LOC121429699,ribo-LOC121429699:Rpl8
LOC121430016,LOC121430016:Ddx3Y
LOC121429843,LOC121429843:Hypp-2941
LOC121429696,LOC121429696:Lpll
LOC121429728,LOC121429728:Slc9a7
LOC121429924,LOC121429924:none
LOC121430011,LOC121430011:Ttrspn
LOC121429786,LOC121429786:Hypp-961
LOC121429986,LOC121429986:none
LOC121430058,LOC121430058:Mfsd1
LOC121429469,LOC121429469:Pkx1
LOC121429458,LOC121429458:Dmbt1
LOC121429459,LOC121429459:Tmem45bL
LOC121430113,LOC121430113:Fa58C/Hyr/Lnb/7Tm/Gpcr
LOC121429563,LOC121429563:Axndhc2h
LOC121429805,LOC121429805:Bokl
LOC121430396,LOC121430396:Plscr1
LOC121429565,LOC121429565:Redt
LOC121430002,LOC121430002:Slc35a5
LOC121430059,LOC121430059:Hdhd1a
LOC121430189,LOC121430189:none
LOC121429668,LOC121429668:FibropellinL2
LOC121429735,LOC121429735:14-3-3e
LOC121429953,LOC121429953:Med12L-2
LOC121430343,LOC121430343:Gal3st3L-3
LOC121429507,LOC121429507:Psmd1
LOC121429651,LOC121429651:none
LOC121429489,LOC121429489:Alg9
LOC121429499,LOC121429499:Hypp-1184
LOC121429790,LOC121429790:Tert
LOC121429640,LOC121429640:Asun
LOC121429737,LOC121429737:Tmlhe
LOC121429738,LOC121429738:Rdh11
LOC121429739,LOC121429739:none
LOC121429646,LOC121429646:NA
LOC121430313,LOC121430313:Boc
LOC121429579,LOC121429579:Efhc2
LOC121430205,LOC121430205:Gcc2
LOC121429502,LOC121429502:Znhit1
LOC121429619,LOC121429619:Ysk
LOC121429392,LOC121429392:Xrra1L-1
LOC121429393,LOC121429393:Nkapl
LOC121429706,LOC121429706:none
LOC121430206,LOC121430206:Xpg-1
LOC121429839,LOC121429839:Galr2L-4
ribo-LOC121429476,ribo-LOC121429476:Mrpl2l
LOC121429628,LOC121429628:Taut-2
LOC121430146,LOC121430146:none
LOC121429981,LOC121429981:Ryk
LOC121429980,LOC121429980:Pibf1L
LOC121430072,LOC121430072:TbL1xr1
LOC121430178,LOC121430178:Mtr-1
LOC121429550,LOC121429550:Nufil1L
LOC121430037,LOC121430037:none
LOC121429916,LOC121429916:Hypp-1624
LOC121429617,LOC121429617:Grm8
LOC121430360,LOC121430360:Lrch3
LOC121429382,LOC121429382:Hypp-244
LOC121429855,LOC121429855
LOC121430103,LOC121430103:Lims2
LOC121429904,LOC121429904:Clns1a
LOC121429591,LOC121429591:none
LOC121429998,LOC121429998:Fuz
LOC121429860,LOC121429860:MthL
LOC121429462,LOC121429462:Abcc4A
LOC121429578,LOC121429578:RagA
LOC121429484,LOC121429484:Zizimin1
LOC121429712,LOC121429712:C1qL-3
LOC121430210,LOC121430210:Fn3f-8
LOC121429618,LOC121429618:Gyg1
LOC121429653,LOC121429653:Rxfp1L-1
LOC121430000,LOC121430000:Tm9sf2-1
